"REC_NUM","FINALWT","AGYOWNK","LFSSTAT","PROV","CMA","AGE_12","SEX","MARSTAT","EDUC","IMMIG","EFAMTYPE","HRLYEARN","COWMAIN","PERMTEMP","FIRMSIZE","SURVYEAR","UNION","NOC_10","UTOTHRS","TENURE","HRSTOT"
77004,1867,0,1,35,4,4,1,6,5,3,1,31.25,2,1,1,2021,2,2,40,48,2040
91461,585,0,1,59,0,7,2,6,2,3,1,19.274706744868,1,1,4,2019,1,2,12,9,612
95646,88,0,1,13,0,9,1,1,2,3,2,15.2267486548809,2,2,4,2017,2,10,50,240,2550
75809,77,0,1,46,6,7,1,5,4,3,1,32.5756918474196,1,1,3,2018,1,5,42,174,2142
87573,293,0,1,35,0,4,1,1,4,3,2,21.7851906158358,2,1,4,2019,2,3,40,96,2040
5894,571,2,1,48,7,7,1,1,5,3,3,47.12,2,1,4,2021,2,7,40,55,2040
52788,984,2,1,35,4,6,2,1,4,3,9,14.1391237509608,2,1,4,2017,2,2,35,18,1785
77226,67,0,1,46,6,7,1,6,4,3,1,35.891621829362,2,1,4,2017,2,8,34,240,1734
48638,354,4,2,35,0,8,1,1,2,3,4,54.8571847507331,2,1,3,2019,2,1,40,240,2000
38727,89,0,1,13,0,9,1,1,4,3,5,14.2641129032258,2,1,2,2019,2,7,40,4,2040
64230,46,0,1,11,0,3,1,6,3,3,1,14.1288332086761,1,3,4,2018,2,3,37.5,9,1912.5
46861,74,0,1,46,6,2,2,6,4,1,3,15.8750934928945,2,1,1,2018,2,7,35,11,1785
9799,213,1,2,35,0,5,2,1,5,3,3,40,2,1,1,2021,2,2,15,198,0
76473,255,0,1,35,0,1,2,6,1,3,3,14.5234604105572,2,1,2,2019,2,7,20,3,1020
35479,85,0,1,59,0,1,1,6,1,3,14,12.1709050112191,2,4,4,2018,1,7,16,13,816
39197,252,0,1,35,0,10,1,1,4,3,2,28.2782475019216,2,1,4,2017,1,8,40,240,2040
10693,102,0,2,46,6,6,1,4,5,3,1,47.2736283833212,2,1,2,2020,2,1,40,38,2000
83972,88,0,1,12,0,4,2,6,5,3,1,38.383431085044,1,1,4,2019,1,4,37.5,59,1912.5
85703,236,0,1,59,0,3,2,6,5,3,1,39.4208211143695,1,1,4,2019,1,4,37.5,63,1912.5
87887,107,0,1,47,0,5,1,6,2,3,1,29.3658724058417,2,1,2,2017,2,7,45,16,2295
98992,148,0,1,59,9,2,2,6,3,3,1,11.8007302075327,2,1,4,2017,2,7,8,10,408
28961,59,1,1,11,0,5,2,6,5,3,14,24.88412582297,2,1,4,2020,2,7,40,160,2040
13581,1048,0,1,35,4,9,1,6,0,2,18,20.7478005865103,2,1,1,2019,2,8,40,15,2040
83605,585,2,1,35,0,5,1,1,2,3,3,41,2,1,2,2021,2,8,50,137,2550
40291,1597,1,1,59,9,4,1,1,2,3,6,22,2,1,4,2021,2,7,40,14,2040
88170,180,0,1,46,6,4,1,6,1,3,18,6.43470456245325,2,2,1,2018,2,7,70,3,3570
69539,1144,2,2,24,2,5,1,6,3,3,14,22.4802419354839,2,1,1,2019,2,5,35,100,1750
74986,650,0,1,48,8,2,1,6,1,3,17,14.6829362029208,2,1,2,2017,2,7,25,4,1275
61459,166,0,2,24,0,8,2,2,4,3,2,27.2937316715543,2,1,4,2019,2,2,38,184,1900
62113,93,0,1,48,0,1,2,6,1,3,6,15.2267486548809,2,1,4,2017,2,7,10,19,510
13021,218,0,1,46,6,2,1,6,2,3,3,14.7828079178886,2,1,3,2019,2,10,40,61,2040
4265,1174,2,2,24,2,8,1,1,4,3,3,28.2782475019216,2,1,1,2017,1,10,40,236,2000
34738,879,2,2,35,4,6,2,1,5,2,3,31.1217008797654,1,1,4,2019,2,4,35,236,1750
22351,56,0,1,35,0,1,2,6,1,3,3,12.7795926210607,2,1,4,2017,2,7,15,10,765
29527,557,0,2,48,7,5,2,2,4,3,2,13.2292445774121,2,1,1,2018,2,8,16,19,800
50294,341,0,1,48,0,1,1,6,2,3,3,13.2690238278248,2,1,4,2017,2,7,30,49,1530
32787,58,1,1,11,0,6,2,1,5,3,3,37.9062316715543,1,1,4,2019,1,3,40,41,2040
46749,410,3,1,35,0,8,2,1,6,2,3,51.28,1,1,4,2021,1,5,37.5,56,1912.5
36894,48,2,1,46,0,6,1,1,3,1,3,22.6565982404692,2,1,3,2019,1,8,40,62,2040
17725,210,1,1,35,0,5,2,1,6,1,3,20.19,2,4,1,2021,2,6,40,3,2040
90960,87,1,1,24,0,4,1,2,1,3,3,20.7478005865103,2,1,2,2019,2,8,40,6,2040
69114,126,0,2,24,0,10,1,1,4,3,2,20.4884530791789,2,3,1,2019,2,2,40,82,2000
21146,145,0,1,46,6,9,1,1,4,3,2,31.3535844915874,2,1,4,2020,2,3,40,141,2040
67151,171,4,2,10,0,8,2,1,2,3,4,32.91,2,1,4,2021,2,7,45,240,2250
100297,178,0,1,12,0,8,1,1,4,3,2,36.9792467332821,2,1,4,2017,1,8,40,240,2040
66681,116,0,1,24,0,9,2,1,4,3,8,34.803996925442,1,1,4,2017,1,2,35,240,1785
10871,165,0,2,24,0,9,2,1,1,3,8,18.489623366641,2,1,4,2017,2,7,12,240,600
17206,97,0,1,12,0,6,1,6,1,3,11,12.4486803519062,2,2,1,2019,2,3,8,4,408
29338,278,1,1,59,0,6,1,1,5,1,3,29.7816753926702,1,1,4,2018,1,7,37.5,99,1912.5
69826,66,0,1,12,0,6,2,6,5,1,1,14.639431206764,2,3,1,2017,2,2,40,228,2040
65919,200,0,1,12,0,5,1,6,6,3,1,49.8777126099707,2,1,1,2019,2,1,52.5,120,2677.5
44622,136,0,1,46,0,5,1,2,2,3,2,31.3453497309762,2,1,2,2017,1,10,44,133,2244
84990,186,3,1,12,0,7,2,5,5,3,14,21.34,1,1,1,2021,2,10,35,81,1785
20386,145,0,1,48,7,4,2,2,3,2,2,23.2834704562453,2,1,4,2018,1,7,32,50,1632
76794,623,0,1,35,0,2,2,6,2,3,13,13.1976956839795,2,1,1,2020,2,7,11,40,561
6250,172,0,1,47,0,3,1,6,4,3,1,39.6348167539267,2,1,4,2018,2,8,40,88,2040
8810,539,0,1,48,7,7,1,6,5,3,1,42.4396488661302,2,1,4,2020,1,3,48,230,2448
7913,136,0,1,35,0,3,1,2,4,3,2,31.1217008797654,2,1,3,2019,2,8,42,16,2142
46408,140,0,1,10,0,2,2,6,5,3,18,14.0047653958944,1,3,1,2019,2,5,8,3,408
24292,208,0,2,59,0,5,2,6,5,3,18,16.6,2,1,2,2021,2,3,40,104,1800
38001,246,0,1,46,0,3,1,2,2,3,2,15.2679224579371,2,1,1,2020,2,7,35,53,1785
27518,260,0,1,59,0,1,2,6,1,3,3,15.65,2,1,4,2021,2,7,30,8,1530
4017,156,3,1,47,0,6,1,1,4,3,3,29.6269023827825,2,1,4,2017,1,8,72,240,3672
22710,132,0,2,46,6,10,2,1,5,3,2,15.0091441111924,2,1,4,2020,2,7,20,240,660
270,180,0,1,24,0,3,2,6,5,3,2,19.0501121914734,2,1,2,2018,2,7,34,181,1734
69248,236,1,1,59,0,5,2,1,5,2,3,45.6802459646426,1,1,4,2017,1,4,18,147,918
71411,484,1,2,24,1,4,2,2,4,3,3,23.08,2,1,2,2021,2,7,35,55,1715
75055,333,0,1,48,0,8,2,1,2,3,2,18.6320409656181,2,1,1,2020,2,7,16,76,816
17921,515,0,1,24,0,4,1,6,1,3,1,16.3143735588009,2,1,3,2017,1,10,37.5,10,1912.5
69281,118,0,2,59,0,2,2,1,4,3,2,21.1667913238594,1,1,2,2018,2,5,22,35,66
88494,123,0,1,12,0,4,2,1,4,3,2,25.6570714834743,1,3,1,2017,2,5,37.5,3,1912.5
52285,372,0,1,24,0,2,2,6,4,3,1,28.7253299120235,1,1,4,2019,1,2,37.5,18,1912.5
73824,49,2,2,46,0,8,1,1,4,3,6,26.2468212415856,2,1,1,2018,2,8,80,151,4000
40799,357,0,1,48,8,2,1,2,4,3,2,30.6918474195961,2,3,4,2018,2,3,37.5,3,1912.5
96139,151,1,1,35,0,3,2,1,3,3,3,16.4775172943889,2,3,4,2017,2,7,32,8,1632
80311,97,0,1,48,0,6,1,6,4,3,1,25.3395757132407,2,1,4,2020,2,7,55,54,2805
40868,145,1,1,48,0,3,1,2,4,3,3,38.0668716372022,2,1,1,2017,2,8,40,39,2040
86630,246,0,1,59,0,4,2,6,4,3,1,26.1029976940815,1,1,2,2017,1,4,40,166,2040
27689,186,0,1,24,0,6,1,2,2,3,5,22,2,1,4,2021,2,9,40,29,2040
33325,40,0,1,11,0,12,2,1,2,3,8,13.4564740307242,2,2,3,2020,2,9,60,3,3060
71444,97,4,1,24,0,7,2,1,4,3,4,23.1347841989759,1,1,4,2020,1,4,37.2,234,1897.2
10491,335,0,1,35,0,2,2,6,2,3,15,14.8167539267016,2,1,4,2018,2,7,15,19,765
1909,397,0,1,35,0,9,2,6,1,3,1,22.5029592621061,2,1,4,2017,1,7,36,180,1836
47859,897,4,1,24,2,8,2,1,2,2,4,12.9673753665689,2,1,2,2019,2,10,40,83,2040
9668,262,0,1,35,0,5,2,6,4,3,1,21.9096774193548,1,1,4,2019,1,5,37.5,71,1912.5
91104,500,0,1,35,5,3,1,6,4,3,2,28.0095307917889,2,1,4,2019,1,10,40,59,2040
22435,1247,0,2,24,2,3,2,6,4,3,1,32.3679956108266,2,1,1,2020,2,4,27,11,1350
82827,358,0,1,35,0,4,1,6,5,3,1,22.8727517294389,2,3,4,2017,2,2,37.5,21,1912.5
99381,244,1,1,59,0,5,2,1,4,3,3,28.8003074558032,1,1,3,2017,2,4,16.5,3,841.5
47840,62,0,2,46,6,9,2,1,5,3,8,43.59,1,1,4,2021,1,5,37.5,240,1800
97244,137,1,1,46,6,5,2,1,4,3,3,47.3776026392962,2,1,2,2019,2,5,40,76,2040
67324,863,0,1,48,8,5,1,2,2,3,2,26.2711777615216,2,1,2,2020,2,8,40,16,2040
99665,101,0,1,13,0,2,1,1,4,3,2,19.5772482705611,2,1,4,2017,2,10,76,3,3876
46063,439,0,1,35,5,6,1,1,4,3,2,22.8401229823213,2,1,1,2017,2,10,40,159,2040
485,560,0,1,59,0,8,2,1,0,3,2,29.8335511145273,2,1,4,2017,1,8,40,240,2040
56938,206,1,1,59,9,5,1,1,6,1,6,99.7450513196481,2,1,4,2019,2,3,40,10,2040
62302,82,0,1,59,0,6,2,6,4,3,1,18.3198578908003,2,1,1,2018,2,2,40,119,2040
49069,47,0,1,11,0,9,2,1,2,3,2,14.1391237509608,2,1,1,2017,2,7,30,62,1530
29515,136,0,1,46,6,3,2,2,2,3,2,20.5,2,1,3,2021,2,5,40,23,2040
80764,171,1,2,10,0,6,2,2,5,3,3,43.5049961568025,1,1,4,2017,1,4,37.5,227,1800
82346,436,0,1,35,5,10,1,1,4,3,5,33.1964809384164,2,3,4,2019,1,2,40,121,2040
94585,55,0,1,46,6,9,1,5,2,3,1,40.195736724009,2,1,4,2018,2,7,25,43,1275
71901,135,0,1,24,0,8,1,6,4,3,1,26.1029976940815,1,1,4,2017,1,2,35,160,1785
44835,824,0,1,59,9,3,1,6,5,3,1,20.2291055718475,2,1,1,2019,2,7,40,135,2040
95524,98,4,1,35,0,7,1,1,2,3,4,22.8225806451613,2,1,2,2019,2,3,44,123,2244
10864,83,1,1,10,0,5,2,1,5,3,3,42.3335826477188,1,1,4,2018,1,4,37.5,119,1912.5
16783,1046,0,2,24,2,8,1,2,4,3,2,36.0982705611068,1,1,4,2017,1,8,40,47,1960
38215,56,1,1,11,0,3,2,6,2,3,14,14.8167539267016,2,2,1,2018,2,7,47.8,3,2437.8
58346,287,0,2,59,0,3,1,6,5,3,1,35,2,1,4,2021,2,8,40,152,440
5782,66,0,1,11,0,3,2,6,4,3,18,16,2,2,1,2021,2,7,55,2,2805
97104,156,1,2,46,6,5,2,1,5,3,9,30.6818985395849,1,1,3,2017,1,5,37.5,107,1875
61567,208,0,1,13,0,3,2,2,4,3,2,16.0795454545455,2,1,1,2019,2,5,40,79,2040
25963,73,4,2,13,0,8,1,2,4,3,4,30.4534973097617,2,1,4,2017,1,8,40,240,1200
71860,555,0,2,48,0,1,1,6,4,3,4,30.4534973097617,2,1,1,2017,2,8,40,55,1960
52638,258,0,1,35,0,2,1,6,2,3,4,19.6671543525969,2,1,4,2020,2,8,40,19,2040
92790,649,0,1,35,4,8,2,6,5,3,1,41.3297463489623,1,1,4,2017,1,4,37.5,204,1912.5
47386,795,1,1,24,1,4,2,2,3,3,3,14.491587417703,2,1,1,2020,2,7,3,2,153
236,174,0,1,35,0,3,1,2,3,3,2,19.6671543525969,2,1,4,2020,2,7,37,4,1887
40009,145,0,1,12,0,8,2,5,4,3,18,20.6376215407629,1,4,2,2018,2,4,28,2,1428
59893,991,0,1,35,4,11,2,5,2,2,3,21.7851906158358,2,1,4,2019,1,7,37.5,202,1912.5
58521,116,2,1,10,0,4,2,1,4,3,3,27.0194091249065,1,2,4,2018,1,3,35,3,1785
6818,617,0,1,24,0,10,1,6,1,3,1,20.7478005865103,2,1,3,2019,2,8,40,2,2040
84609,131,0,1,46,6,1,2,6,1,1,3,11.670637829912,2,4,4,2019,2,7,5,1,255
88034,133,0,1,59,0,3,2,2,5,3,2,22.8401229823213,2,1,1,2017,2,7,40,42,2040
63500,993,0,1,24,2,2,2,6,4,3,1,20.7892961876833,2,2,4,2019,2,3,38,15,1938
13516,109,0,1,46,0,3,1,6,2,3,1,22.4,2,1,4,2021,1,7,40,38,2040
61816,445,1,1,35,0,4,1,1,2,3,3,20.6648731744812,2,1,1,2017,2,8,40,95,2040
64266,420,0,1,48,7,7,2,6,5,3,1,67.3266129032258,2,1,4,2019,2,2,40,48,2040
53772,172,1,2,13,0,4,2,1,5,3,9,39.8980205278592,1,1,4,2019,1,5,40,120,1680
66560,352,2,1,24,1,3,2,6,5,3,3,18.1399401645475,1,3,4,2018,2,2,45,3,2295
79680,38,3,1,46,0,6,2,5,4,3,14,24.0243081525804,1,1,4,2018,1,2,36.3,125,1851.3
15087,144,1,1,47,0,6,1,1,4,3,3,24.8973607038123,1,1,4,2019,1,5,32,6,1632
62562,126,0,1,46,6,2,1,6,3,3,1,19,1,1,4,2021,2,7,40,62,2040
59709,66,0,1,11,0,3,2,6,4,3,5,16.3030358449159,2,1,1,2020,1,4,35,52,1785
47084,178,0,1,35,0,9,1,1,2,3,2,50.1938893159108,2,1,4,2017,2,1,45,240,2295
77340,66,0,1,35,0,7,1,6,4,3,1,38.7352281226627,2,3,1,2018,1,8,44,75,2244
78121,122,4,1,59,0,9,2,1,4,2,4,31.2692159877018,1,1,2,2017,1,4,42,240,2142
35234,809,0,1,35,4,10,2,3,4,2,1,48.9431206764028,1,1,3,2017,1,4,40,240,2040
20375,732,0,1,24,0,9,2,2,5,3,2,31.0534016093636,2,1,4,2020,2,2,30,1,1530
92467,644,4,2,24,0,7,1,2,5,3,4,50.8029592621061,1,1,4,2017,1,5,32.5,240,1592.5
29466,108,2,2,12,0,6,2,1,6,3,3,57.1655649500384,1,1,4,2017,1,5,30,143,1470
70909,130,0,1,47,0,5,2,2,4,3,2,13.0514988470407,2,1,4,2017,2,7,24,12,1224
98752,1022,0,1,24,2,3,1,6,4,2,18,18.489623366641,2,1,4,2017,1,3,40,7,2040
58503,888,0,1,35,4,7,2,6,4,3,1,29.9287023460411,2,1,4,2019,2,1,40,240,2040
79873,155,0,1,47,0,3,1,6,5,3,1,25.24,2,1,3,2021,2,3,40,14,2040
24145,149,4,1,10,0,9,1,1,4,3,4,18.0937820043892,2,1,3,2020,2,8,55,145,2805
39484,108,0,1,47,0,9,2,6,1,3,1,20.7022677395757,1,1,3,2020,1,9,40,28,2040
33329,148,0,1,35,0,3,1,6,4,3,1,38,2,1,2,2021,1,8,36,36,1836
60194,76,1,1,48,0,6,1,1,4,2,6,50.8573405073021,1,1,4,2017,1,3,40,30,2040
59297,560,0,2,35,5,2,2,6,4,3,3,16.404263275991,2,1,1,2018,2,2,20,65,980
33551,572,1,1,24,1,6,1,2,4,3,3,30.22,2,1,2,2021,2,3,35,171,1785
18503,629,0,1,24,1,4,2,2,6,2,2,19.0501121914734,2,1,4,2018,2,2,40,6,2040
5633,401,0,1,48,0,5,2,6,4,3,1,21.469715603382,2,1,1,2017,2,7,38,76,1938
96231,92,0,1,24,0,3,2,6,5,3,1,34.2338709677419,1,1,4,2019,1,4,37.5,98,1912.5
32323,197,2,1,24,0,9,1,2,0,3,3,17.116935483871,2,1,2,2019,2,7,40,8,2040
5804,51,0,1,11,0,7,1,6,2,3,1,22.2251308900524,2,1,3,2018,1,8,48,96,2448
20697,383,0,1,59,0,5,2,1,4,3,2,24.04,2,1,3,2021,2,7,40,47,2040
20160,891,1,1,35,4,5,2,1,5,1,3,29.9287023460411,2,1,4,2019,1,3,40,96,2040
50640,132,2,2,24,0,6,2,2,4,3,3,27,1,1,3,2021,1,6,16,5,800
84162,54,0,1,46,6,11,1,1,2,2,18,12.4213606437454,2,1,1,2020,2,10,40,63,2040
15613,91,0,1,11,0,10,2,1,4,3,2,16.396196049744,2,1,1,2020,2,5,25,198,1275
35918,219,2,1,12,0,8,2,1,6,3,9,41.2858264771877,1,3,3,2018,2,5,37,215,1887
89636,313,0,1,48,0,8,1,1,4,3,2,52.9169783096485,2,1,4,2018,1,3,40,240,2040
75992,1142,1,1,35,4,4,2,1,4,2,3,24,2,1,4,2021,2,7,37.5,154,1912.5
57982,892,0,1,35,4,2,2,6,5,2,4,9.20130668716372,2,3,1,2017,2,6,45,7,2295
41162,236,2,1,35,0,6,2,1,4,3,3,46.6410246821242,1,1,3,2018,1,4,24,62,1224
45357,1087,0,1,24,2,9,2,1,4,3,2,14.8167539267016,2,1,2,2018,2,7,35,14,1785
51160,129,3,1,47,0,8,2,1,5,1,3,16.5618141916606,2,1,1,2020,2,2,70,64,3570
65741,125,0,1,46,6,2,1,6,2,3,14,18.7431937172775,2,1,2,2018,2,7,38,3,1938
61209,955,1,1,59,9,5,1,1,2,3,3,19.5772482705611,2,1,4,2017,1,8,40,13,2040
84806,873,0,1,24,2,1,2,6,4,3,18,12.9155058651026,2,1,2,2019,1,7,25,2,1275
25418,158,2,1,12,0,4,2,2,2,1,3,37.3381629515757,2,1,4,2017,1,4,28,20,1428
11695,113,0,1,35,0,3,2,1,5,3,2,34.803996925442,1,1,4,2017,1,5,30,21,1530
10324,174,2,2,48,7,6,1,2,4,3,6,36.2289685442575,2,3,2,2020,2,9,15,23,465
25201,39,0,1,46,0,3,2,6,5,3,2,23.8076079005121,2,4,3,2020,1,8,48,2,2448
61645,268,1,1,35,0,5,1,1,5,3,6,34.7347045624533,1,1,4,2018,1,2,37.5,116,1912.5
73126,1049,0,1,24,1,2,1,6,3,3,15,20,2,3,1,2021,2,8,30,1,1530
7443,127,1,1,59,0,4,1,2,4,3,3,37.6768885564697,2,1,3,2018,1,8,40,39,2040
1253,384,1,1,35,0,4,2,1,4,3,3,5.76441199077633,2,1,4,2017,2,5,40,67,2040
51161,164,0,1,47,0,3,1,6,5,3,1,36.2289685442575,2,1,3,2020,2,1,40,54,2040
34570,319,0,1,35,0,1,2,6,1,3,3,18.520942408377,2,1,1,2018,2,6,4,3,204
64714,189,0,1,35,0,3,1,6,2,3,18,22.0896617986165,2,1,4,2017,2,10,40,75,2040
29722,1360,0,1,59,9,2,1,6,3,1,7,20,2,3,1,2021,2,8,8,4,408
40158,458,3,1,24,0,7,2,2,2,3,3,14.5,2,1,1,2021,2,7,15,29,765
94953,124,1,1,10,0,3,2,1,4,3,3,41.8996634255797,1,1,4,2018,1,4,35,64,1785
53646,506,0,1,35,0,4,2,1,4,3,2,13.9326261887345,2,1,4,2020,2,2,40,13,2040
55893,143,2,1,47,0,8,2,2,3,3,3,34.5755956956188,2,1,4,2017,1,7,25,17,1275
39463,122,0,1,47,0,3,1,6,3,3,2,15.5608504398827,2,1,3,2019,2,7,40,30,2040
29594,293,0,1,35,0,5,1,6,1,3,1,35.891621829362,2,1,1,2017,1,8,40,28,2040
59137,547,0,1,24,1,7,1,6,4,3,1,38.2952728670254,2,1,1,2017,2,7,40,143,2040
45995,1157,0,1,59,9,3,2,6,4,3,11,20.1743599122165,2,1,3,2020,2,2,37.5,12,1912.5
47351,83,3,1,24,0,6,2,2,4,3,3,23.2834704562453,1,2,3,2018,1,2,39,15,1989
68080,173,0,1,48,0,5,2,1,4,3,2,22.2963105303613,2,1,1,2017,2,7,40,15,2040
362,277,0,1,35,0,3,1,6,5,3,18,16.8575879765396,2,1,1,2019,2,7,40,3,2040
93953,891,0,1,35,4,11,2,6,5,3,18,32.5651084517577,2,1,4,2018,2,7,37.5,29,1912.5
52219,1295,0,1,24,2,4,1,1,2,2,2,15.8750934928945,2,1,1,2018,2,8,54,3,2754
79091,160,0,1,47,0,3,2,6,2,3,1,34.1949513836948,1,1,1,2018,2,1,50,111,2550
69211,151,0,2,24,0,9,2,1,1,3,8,21.306571867794,2,1,4,2017,1,10,40,240,2000
97592,156,0,2,24,0,8,1,1,5,3,2,33.5180718475073,1,1,4,2019,1,5,50,240,2400
40802,1000,3,1,24,2,6,2,1,4,3,3,36.4597980553478,1,1,4,2018,1,3,33,126,1683
59832,550,3,1,59,0,7,1,2,2,3,14,46.5394696387394,2,1,4,2017,2,10,40,88,2040
51668,161,3,1,59,0,5,1,1,2,3,3,12.0121540762902,2,1,4,2018,1,7,40,6,2040
97567,57,0,1,12,0,7,1,3,1,3,1,35.6131264023934,2,1,2,2018,2,1,40,166,2040
58173,54,0,1,48,8,10,2,1,4,3,2,19.1081931236284,2,1,1,2020,2,1,25,240,1275
41683,165,4,1,35,0,8,1,1,2,3,7,50.8736070381232,2,1,4,2019,1,8,40,240,2040
35809,420,1,1,48,8,6,1,1,4,2,6,24.65,1,1,4,2021,1,7,40,21,2040
36358,845,3,1,35,4,7,1,1,6,3,3,49.93285933897,2,1,1,2017,2,5,40,23,2040
87366,151,0,1,48,8,7,2,1,5,3,18,20.1084517576664,2,1,3,2018,2,7,40,41,2040
80447,129,0,2,24,0,8,1,5,5,3,1,51.3209217264082,1,1,4,2020,1,5,32,211,1504
25746,720,0,1,48,7,9,2,1,4,2,2,22.8401229823213,1,1,4,2017,1,7,40,111,2040
48717,158,1,1,46,6,7,1,1,4,3,3,39.9395161290323,2,1,3,2019,1,3,35,136,1785
36359,438,0,1,24,1,10,1,2,5,3,2,48,2,1,1,2021,2,1,40,240,2040
61154,211,0,2,12,0,9,2,5,5,3,1,42.4173712528824,1,1,4,2017,1,4,30,240,1500
60605,1008,3,1,35,4,6,1,1,5,2,6,74.65237746891,2,1,4,2020,2,2,32,33,1632
69899,155,0,2,59,9,8,1,1,4,3,5,55.8961228968544,1,1,3,2020,1,5,42,240,1974
57220,111,2,1,47,0,6,2,1,6,3,3,48,1,1,4,2021,1,4,40,169,2040
33386,173,0,1,13,0,8,1,4,1,3,18,20,2,1,1,2021,2,8,30,2,1530
16698,981,0,1,48,8,3,1,2,4,3,2,36.2289685442575,2,3,1,2020,1,8,40,12,2040
78600,303,0,1,59,0,11,1,1,4,3,2,41.2540762902019,2,1,2,2018,2,7,37,73,1887
63384,66,0,1,48,0,6,1,1,2,3,2,15.7705611068409,2,1,1,2017,2,7,45,95,2295
7253,211,0,1,24,0,9,1,2,5,3,5,54.7367959034382,2,1,3,2020,2,3,40,2,2040
55596,67,0,1,35,0,9,2,1,3,3,8,20.627038145101,2,1,1,2018,2,2,32,110,1632
58335,401,2,1,48,0,6,2,1,4,3,3,19.9697580645161,2,1,2,2019,2,2,30,69,1530
46186,236,2,1,59,9,8,1,1,2,3,6,34.2338709677419,2,1,1,2019,2,8,45,122,2295
59184,173,2,2,24,0,5,1,4,1,3,14,12.2357801691007,2,1,3,2017,2,10,40,109,1960
23888,33,0,2,11,0,10,2,1,5,3,8,27.5168287210172,1,1,4,2018,1,2,7.3,93,299.3
16033,231,0,1,59,0,11,1,1,6,3,2,37.6209454265949,1,1,4,2017,1,5,35,46,1785
52838,742,0,1,59,0,1,1,6,1,3,16,13.2267228739003,2,1,4,2019,2,7,20,15,1020
82279,871,1,1,24,2,4,1,2,4,3,3,46.2240584166026,2,1,3,2017,1,8,40,116,2040
17817,696,0,1,24,2,5,1,6,5,3,1,55.1715435259693,1,1,4,2020,1,2,35,13,1785
15910,126,0,1,46,6,2,2,6,3,3,15,19.5772482705611,2,4,4,2017,2,5,30,11,1530
93145,70,3,1,12,0,7,1,1,4,3,3,20.7478005865103,2,1,4,2019,2,8,39,49,1989
25564,44,3,1,48,0,8,2,5,4,3,14,15.5608504398827,2,1,4,2019,2,7,31,3,1581
7800,338,2,1,35,3,7,2,1,6,3,3,52.0247988295538,1,1,4,2020,1,2,37.5,7,1912.5
21918,139,4,2,47,0,9,1,1,4,3,7,48.6836200448766,2,1,4,2018,1,3,40,240,2000
56473,113,2,1,48,8,7,2,4,4,3,14,19.0501121914734,2,1,1,2018,2,2,25,3,1275
78224,283,1,1,35,0,5,1,1,4,3,3,12.2132385938669,1,1,4,2018,1,2,25,49,1275
97799,160,0,1,59,0,3,1,6,4,3,1,13.5953112990008,2,2,4,2017,2,7,40,15,2040
83807,1032,1,2,35,4,4,1,1,4,3,3,26.0563201196709,2,1,3,2018,2,3,37.5,119,1875
29912,124,4,2,47,0,9,2,6,5,3,15,48.1056495003843,1,1,4,2017,1,5,40,231,1960
61645,61,4,1,11,0,10,1,5,4,3,15,37.5,2,1,4,2021,1,8,42,240,2142
38043,685,0,2,24,0,9,2,1,4,3,2,41.2858264771877,2,1,4,2018,2,2,35,240,1575
94753,41,0,1,11,0,5,2,6,5,3,1,37.3460410557185,1,1,2,2019,1,5,35,47,1785
14589,557,2,2,48,8,7,1,1,5,3,3,63.7755422587883,1,1,4,2018,1,5,30,203,1470
73735,120,0,1,24,0,9,2,1,4,3,2,30.8104838709677,1,1,4,2019,1,4,37.5,240,1912.5
4755,196,4,1,12,0,7,1,1,1,3,4,12.2143379663497,2,1,1,2020,2,7,40,240,2040
36822,149,0,1,10,0,2,2,6,3,2,13,11.903803950256,2,4,1,2020,2,7,20,2,1020
22043,269,3,1,48,8,9,2,1,2,3,3,24.79,2,1,4,2021,2,1,44,11,2244
66584,77,3,1,24,0,6,2,2,4,3,3,26.4885515727871,2,1,4,2020,2,2,35,115,1785
30832,96,0,1,24,0,2,2,6,5,3,4,27,1,1,4,2021,1,5,40,15,2040
2413,739,0,1,35,5,2,1,6,2,3,15,25.9347507331378,1,1,4,2019,1,2,40,66,2040
61436,220,0,1,35,0,6,1,6,4,3,1,38.75,1,1,4,2021,1,4,42,216,2142
48429,206,4,2,24,0,9,1,1,1,3,4,29.210172026926,2,1,4,2018,1,8,40,238,2000
101485,1074,4,1,24,2,8,2,1,6,2,4,22.8401229823213,1,1,4,2017,2,7,40,219,2040
40503,346,2,2,48,0,6,1,1,5,3,3,56.8794806144843,1,1,2,2020,1,5,35,107,1750
36983,1658,0,1,35,0,2,1,6,2,3,18,14.5,2,4,2,2021,2,7,20,1,1020
75398,78,3,1,46,0,9,1,1,2,3,6,23.65,2,1,3,2021,1,8,80,240,4080
31363,483,1,2,35,0,5,2,1,6,3,3,40.06,1,1,3,2021,2,4,36,42,180
1678,91,1,2,46,6,4,1,1,5,3,3,35.1051234106208,1,1,4,2018,1,5,40,71,1920
55695,68,4,2,35,0,8,2,4,4,3,15,27.1906225980015,1,1,4,2017,1,2,37.5,240,1875
877,684,1,1,59,9,6,2,1,5,3,3,36.5985780169101,2,1,3,2017,2,5,40,36,2040
33740,221,0,1,47,0,4,1,6,5,3,1,15.38,2,2,1,2021,2,9,40,3,2040
77516,93,0,1,47,0,1,1,6,2,3,3,22,1,2,3,2021,1,8,40,3,2040
